word,tfidf,label
atrocity,0.692562107324918,0
flee,0.5531981624737402,0
food,0.7220504139767155,0
arena,0.8874356866552626,0
price,0.6140697281061197,0
oligarch,0.6342276592701123,0
application,0.4931309646195043,0
streaming,0.6770551071600449,0
jab,0.5370569822805592,0
st,0.5700158004190261,0
day,0.6983383300115326,0
gymnast,0.7138135648724011,0
refugee,0.7487559537889817,0
minister,0.6303242916915519,0
volunteer,0.7060606132308488,0
measure,0.5316743936976256,0
resident,0.655914439402731,0
troll,0.783674060906377,0
break,0.5533149609123611,0
price,0.6140697281061197,0
tell,0.6186144783575701,0
helicopter,0.626713305028207,0
unexpected,0.5387476425263009,0
boycott,0.5686975327936752,0
narrative,0.5810727202564211,0
plant,0.6754965563696779,0
strategic,0.5496088249463843,0
paper,0.5565464127375536,0
tied,0.46528103329518566,0
medical,0.6596256334916607,0
disease,0.6509069903705964,0
ferry,0.7300354339042125,0
sound,0.7872768823004954,0
wanting,0.4300354444156803,0
container,0.6282609541323734,0
question,0.8434664312694765,0
advert,0.7401108351269219,0
unveil,0.42897908116230377,0
sanction,0.7105269896476473,0
resistance,0.6728875356121046,0
director,0.680294260841775,0
editor,0.5947072762833148,0
worried,0.5834722521089435,0
welsh,0.7131649150814778,0
structure,0.6858195317102863,0
derby,0.6741646064387874,0
bowler,0.6282484161529552,0
team,0.587465547202218,0
perry,0.6112440944926387,0
bronze,0.6577484559739657,0
prove,0.47397056073402266,0
area,0.5368150016939764,0
covid,0.6210517997003281,0
covid,0.6210517997003281,0
fourth,0.6408292995487628,0
covering,0.6212958347614989,0
covid,0.6210517997003281,0
map,0.6454021276042531,0
although,0.455519568820693,0
free,0.6053851214540273,0
covid,0.6210517997003281,0
covid,0.6210517997003281,0
difficulty,0.6158136637268451,0
student,0.7074506035812129,0
photo,0.7038755871361887,0
police,0.6152094133079338,0
city,0.6660043147104997,0
woman,0.6837976904206575,0
thousand,0.4678910300048544,0
fled,0.473388979659443,0
bought,0.4683716257321278,0
arsenal,0.6810203527645136,0
queen,0.5937209980265705,0
actress,0.706422376471437,0
shape,0.6512614500539252,0
partner,0.6526503575880954,0
dog,0.7829188222721722,0
brain,0.7232328528728071,0
inquest,0.8051998826031284,0
economic,0.5494459263537796,0
wale,0.6035173839722776,0
rest,0.6215320611893916,0
gray,0.5919942448142693,0
west,0.6383601873214826,0
hell,0.573145537087947,0
via,0.4642818766754055,0
visa,0.6899250637218373,0
boycott,0.5686975327936752,0
tornado,0.7351746428949686,0
guide,0.7224448949451844,0
symbol,0.7459360410000462,0
worker,0.6455174269451004,0
simply,0.4776258682264445,0
finally,0.5886049700207487,0
servant,0.5565504123917213,0
horner,0.6532653182301831,0
player,0.6923227356332915,0
positive,0.650104750825013,0
oil,0.6446291780269736,0
via,0.4642818766754055,0
squeeze,0.5512538232677512,0
taxpayer,0.6688324603516971,0
researcher,0.5766064920202459,0
food,0.7220504139767155,0
public,0.547325627684268,0
vaccine,0.7275064043143037,0
war,0.6717311001930266,0
package,0.6496835084042607,0
disabled,0.7099989585063549,0
hoax,0.7266404544155187,0
humanitarian,0.4847719813337152,0
basement,0.7637023622116287,0
designer,0.8235421924800299,0
eve,0.7376086861619973,0
posted,0.5114444811268469,0
counting,0.44750081020389276,0
misogyny,0.6720482998687263,0
kidney,0.7943695135576858,0
tech,0.5273901648605541,0
way,0.5277774853151886,0
cup,0.5769141970340964,0
backer,0.47705692104696756,0
ban,0.6629287408909088,0
root,0.6596472248978741,0
woman,0.6837976904206575,0
virus,0.7084032449793582,0
diet,0.7845169994477332,0
rematch,0.8336388487734051,0
help,0.5158566397346042,0
oil,0.6446291780269736,0
troop,0.6653113379131245,0
response,0.5939346304254346,0
halt,0.5008055210139961,0
oil,0.6446291780269736,0
terrorist,0.46173136179192253,0
kremlin,0.6233958641211584,0
lee,0.7004994330560388,0
missing,0.6215839826163226,0
present,0.5941840670451015,0
scam,0.6126435931267517,0
case,0.5765204664729962,0
tell,0.6186144783575701,0
welcome,0.6057509984457721,0
oil,0.6446291780269736,0
treat,0.5592169050332223,0
west,0.6383601873214826,0
soldier,0.644318076218006,0
met,0.6230580749081382,0
oil,0.6446291780269736,0
president,0.6636715379152149,0
leader,0.554452685398506,0
advice,0.6530962119551911,0
singing,0.626745437730954,0
travel,0.590783072776295,0
taught,0.4563612198927051,0
office,0.5763044753176269,0
private,0.5857670670789663,0
verge,0.6321946442575118,0
refugee,0.7487559537889817,0
nurse,0.675508583246672,0
activity,0.6326866176569779,0
downfall,0.5255146818467623,0
inter,0.6818299354715239,0
rescue,0.6298945106372054,0
score,0.6304887657682028,0
donate,0.6149269922759416,0
wale,0.6035173839722776,0
dismiss,0.5253172202190556,0
chemical,0.6297852074199806,0
tape,0.599781194422749,0
supply,0.5554362464414264,0
argue,0.4395709256137812,0
militia,0.6572403338966148,0
recession,0.7545645791931098,0
bank,0.7577090715703068,0
household,0.567899709755406,0
faulty,0.40510050700371675,0
burning,0.631393296005669,0
snake,0.843480163122049,0
event,0.6041553539712317,0
real,0.7060859772474178,0
crackdown,0.6390731055328507,0
war,0.6717311001930266,0
food,0.7220504139767155,0
mode,0.447663132315917,0
guide,0.7224448949451844,0
paper,0.5565464127375536,0
novel,0.717545207313778,0
glass,0.7437232292042019,0
underwater,0.6689714715462064,0
club,0.6180205171829959,0
riot,0.7088481326758374,0
vulnerable,0.6292214317558048,0
unlikely,0.5846738617317282,0
chose,0.6073479362846221,0
community,0.606054447398237,0
kidney,0.7943695135576858,0
better,0.6152334144074485,0
bowler,0.6282484161529552,0
fame,0.6853420460222251,0
video,0.5893069275912792,-1
home,0.6698086872174603,-1
first,0.5835372008327548,-1
football,0.7354657570750512,-1
wale,0.6035173839722776,-1
election,0.7789075678255128,-1
child,0.6592648782925008,-1
men,0.6553518668573167,-1
paper,0.5565464127375536,-1
panic,0.6052627484125601,-1
queen,0.5937209980265705,-1
queen,0.5937209980265705,-1
wale,0.6035173839722776,-1
protester,0.6100353260028512,-1
dead,0.5276334240983933,-1
coming,0.6231459599979945,-1
wale,0.6035173839722776,-1
know,0.7226394410936045,-1
fire,0.7791923483721829,-1
fa,0.6000261040346256,-1
player,0.6923227356332915,-1
child,0.6592648782925008,-1
war,0.6717311001930266,-1
arsenal,0.6810203527645136,-1
son,0.7327284725741446,-1
west,0.6383601873214826,-1
fa,0.6000261040346256,-1
yet,0.5760442771259956,-1
league,0.5535833083353803,-1
de,0.7281453639996073,-1
day,0.6983383300115326,-1
six,0.5859404289959854,-1
later,0.5797933105987589,-1
two,0.7024821167749058,-1
child,0.6592648782925008,-1
two,0.7024821167749058,-1
show,0.6389850331558496,-1
day,0.6983383300115326,-1
pep,0.7591029382176622,-1
go,0.5382846968970492,-1
west,0.6383601873214826,-1
two,0.7024821167749058,-1
day,0.6983383300115326,-1
home,0.6698086872174603,-1
labour,0.7517788854169526,-1
reach,0.5367191119013781,-1
first,0.5835372008327548,-1
invasion,0.7135980653959639,-1
russia,0.7524368743078721,-1
time,0.929389326506369,-1
beat,0.6659037054434794,-1
fight,0.5866232624740381,-1
harry,0.6196335975950681,-1
voter,0.6205318587227181,-1
immigration,0.7252034723830673,-1
tournament,0.578645616986026,-1
fan,0.6264066011895472,-1
icon,0.5782778930880753,-1
final,0.617163206547653,-1
